Card Name,Category,Date Reviewed,Profiles,Ratings,Reviews,Source,Bank Name,Old/New
ICICI RUBYX JET AIRWAYS VISA,Travel," Mar 20, 2020",User,3,"I am using ICICI card for  more than 3-4 years. It is a life time free  card. The credit limit is less only, though I got a call from bank and ready to enhance but not accepted from my end. There is EMI conversion option. There is no offers and I am not getting benefits like cash back and reward points. Their service is good.",BANK BAAZAR,ICICI,Old
ICICI RUBYX JET AIRWAYS VISA,Travel," Mar 20, 2020",User,5,"I am using ICICI bank credit card which was taken through online .I am using this credit card for the past 2 years only ,This card is very useful on all emergency situations ,This was a life time free card and this card is playing vital role on when dont have cash on hand ,nowadays this credit card is used by everyone and  the service was really good .",BANK BAAZAR,ICICI,Old
ICICI RUBYX JET AIRWAYS VISA,Travel," Mar 20, 2020",User,5,"I am using ICICI credit card for more than two years, I apply the card because at that time I was in need. I don't remember how much is the credit limit, because I had check it long time back. The customer service is very good because whenever I call the bank they always give a fast response. I am very much satisfied with the bank.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,4,"ICICI bank have provided a good credit card to me which have a lot of offers in traveling, fuel surcharge, buy one get one free movie tickets every months along with many rewards points. Its also a life time free card.The card is very convenience to used. I do my credit card payment through bank.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,3,"Since I am having my saving account in ICICI bank and the bank so i decides to apply for a credit card also but i am not satisfied since the credit limit is only 50,000 as I am expecting to get more than the limit, the rate of interest is 13%. However it was fine because it is a life time free card.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,4,"I am using ICICI credit card more than 8-9 months . This is a free card and i am getting reward points and cash back offer. It has a offer for buy one get one movie tickets and they given a very less credit limit,  compare to my other cards credit limit is not sufficient. ICICI app is excellent, its very friendly for the user.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,3,"I have closed ICICI credit card for a long time ago because  i feel that it is  no use  to me as it have so many credit card  with a good  credit limit because the limit of this card is only 18,000 which is very low even though its a free card. I have taken the card because the agent came to the mall and suggested this card to me.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,4,"I have applied  ICICI Bank Amazon credit card for the past 7 months and I am getting  2,500 cash back and they given 5% on amazon shop and also 2,800 cash back till now all discount I have utilized . I am not sure with the rate of interest because i am paying on time bill.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,3,"I am using ICICI card for  more than 3-4 years. It is a life time free  card. The credit limit is less only, though I got a call from bank and ready to enhance but not accepted from my end. There is EMI conversion option. There is no offers and I am not getting benefits like cash back and reward points. Their service is good.",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,5,"I am using ICICI bank credit card which was taken through online .I am using this credit card for the past 2 years only ,This card is very useful on all emergency situations ,This was a life time free card and this card is playing vital role on when dont have cash on hand ,nowadays this credit card is used by everyone and  the service was really good .",BANK BAAZAR,ICICI,Old
ICICI CORAL VISA,Lifestyle," Mar 20, 2020",User,5,"I am using ICICI credit card for more than two years, I apply the card because at that time I was in need. I don't remember how much is the credit limit, because I had check it long time back. The customer service is very good because whenever I call the bank they always give a fast response. I am very much satisfied with the bank.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,4,"ICICI bank have provided a good credit card to me which have a lot of offers in traveling, fuel surcharge, buy one get one free movie tickets every months along with many rewards points. Its also a life time free card.The card is very convenience to used. I do my credit card payment through bank.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,3,"Since I am having my saving account in ICICI bank and the bank so i decides to apply for a credit card also but i am not satisfied since the credit limit is only 50,000 as I am expecting to get more than the limit, the rate of interest is 13%. However it was fine because it is a life time free card.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,4,"I am using ICICI credit card more than 8-9 months . This is a free card and i am getting reward points and cash back offer. It has a offer for buy one get one movie tickets and they given a very less credit limit,  compare to my other cards credit limit is not sufficient. ICICI app is excellent, its very friendly for the user.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,3,"I have closed ICICI credit card for a long time ago because  i feel that it is  no use  to me as it have so many credit card  with a good  credit limit because the limit of this card is only 18,000 which is very low even though its a free card. I have taken the card because the agent came to the mall and suggested this card to me.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,4,"I have applied  ICICI Bank Amazon credit card for the past 7 months and I am getting  2,500 cash back and they given 5% on amazon shop and also 2,800 cash back till now all discount I have utilized . I am not sure with the rate of interest because i am paying on time bill.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,3,"I am using ICICI card for  more than 3-4 years. It is a life time free  card. The credit limit is less only, though I got a call from bank and ready to enhance but not accepted from my end. There is EMI conversion option. There is no offers and I am not getting benefits like cash back and reward points. Their service is good.",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,5,"I am using ICICI bank credit card which was taken through online .I am using this credit card for the past 2 years only ,This card is very useful on all emergency situations ,This was a life time free card and this card is playing vital role on when dont have cash on hand ,nowadays this credit card is used by everyone and  the service was really good .",BANK BAAZAR,ICICI,Old
ICICI RUBYX AMEX,Lifestyle," Mar 20, 2020",User,5,"I am using ICICI credit card for more than two years, I apply the card because at that time I was in need. I don't remember how much is the credit limit, because I had check it long time back. The customer service is very good because whenever I call the bank they always give a fast response. I am very much satisfied with the bank.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,4,"ICICI bank have provided a good credit card to me which have a lot of offers in traveling, fuel surcharge, buy one get one free movie tickets every months along with many rewards points. Its also a life time free card.The card is very convenience to used. I do my credit card payment through bank.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,3,"Since I am having my saving account in ICICI bank and the bank so i decides to apply for a credit card also but i am not satisfied since the credit limit is only 50,000 as I am expecting to get more than the limit, the rate of interest is 13%. However it was fine because it is a life time free card.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,4,"I am using ICICI credit card more than 8-9 months . This is a free card and i am getting reward points and cash back offer. It has a offer for buy one get one movie tickets and they given a very less credit limit,  compare to my other cards credit limit is not sufficient. ICICI app is excellent, its very friendly for the user.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,3,"I have closed ICICI credit card for a long time ago because  i feel that it is  no use  to me as it have so many credit card  with a good  credit limit because the limit of this card is only 18,000 which is very low even though its a free card. I have taken the card because the agent came to the mall and suggested this card to me.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,4,"I have applied  ICICI Bank Amazon credit card for the past 7 months and I am getting  2,500 cash back and they given 5% on amazon shop and also 2,800 cash back till now all discount I have utilized . I am not sure with the rate of interest because i am paying on time bill.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,3,"I am using ICICI card for  more than 3-4 years. It is a life time free  card. The credit limit is less only, though I got a call from bank and ready to enhance but not accepted from my end. There is EMI conversion option. There is no offers and I am not getting benefits like cash back and reward points. Their service is good.",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,5,"I am using ICICI bank credit card which was taken through online .I am using this credit card for the past 2 years only ,This card is very useful on all emergency situations ,This was a life time free card and this card is playing vital role on when dont have cash on hand ,nowadays this credit card is used by everyone and  the service was really good .",BANK BAAZAR,ICICI,Old
ICICI RUBYX VISA,Lifestyle," Mar 20, 2020",User,5,"I am using ICICI credit card for more than two years, I apply the card because at that time I was in need. I don't remember how much is the credit limit, because I had check it long time back. The customer service is very good because whenever I call the bank they always give a fast response. I am very much satisfied with the bank.",BANK BAAZAR,ICICI,Old
ICICI CORAL AMEX,Lifestyle," Mar 20, 2020",User,4,"ICICI bank have provided a good credit card to me which have a lot of offers in traveling, fuel surcharge, buy one get one free movie tickets every months along with many rewards points. Its also a life time free card.The card is very convenience to used. I do my credit card payment through bank.",BANK BAAZAR,ICICI,Old
SC ULTIMATE,Rewards,12/31/18,User,None,Thank you @Manikanta. It was helpful.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,1/1/19,User,None,"@Manikantaâ€¦thanks alot.
Just to share.. I am amazed at the speed of SCB. I applied for upgrade on my exiting SCB card and received ultimate card on 4th day.",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,1/1/19,User,None,Amazon 2000 vouchers are now available for redemption,CARD EXPERT,Standard Chartered,Old
Simply Save SBI Card,Rewards,1/3/19,User,None,"Hi abhishek,
I also have Simply Save Pro Card,
But Iâ€™m getting 1 RP for 125 Spend &
5x Reward for Grocery & Food,
Why this difference?",CARD EXPERT,SBI,New
